dim_date_id,date,day,day_suffix,week_day,week_day_name,DOW_in_month,day_of_year,week_of_month,week_of_year,ISO_week_of_year,month,month_name,quarter,quarter_name,year,MMYYYY,month_year,first_day_of_month,last_day_of_month,first_day_of_quarter,last_day_of_quarter,first_day_of_year,last_day_of_year,first_day_of_next_month,first_day_of_next_year
20250806,2025-08-06 00:00:00.0000000,6,"th",4,"Wednesday",1,218,2,32,32,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250807,2025-08-07 00:00:00.0000000,7,"th",5,"Thursday",1,219,2,32,32,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250803,2025-08-03 00:00:00.0000000,3,"rd",1,"Sunday",1,215,2,32,31,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250810,2025-08-10 00:00:00.0000000,10,"th",1,"Sunday",2,222,3,33,32,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250814,2025-08-14 00:00:00.0000000,14,"th",5,"Thursday",2,226,3,33,33,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250813,2025-08-13 00:00:00.0000000,13,"th",4,"Wednesday",2,225,3,33,33,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250815,2025-08-15 00:00:00.0000000,15,"th",6,"Friday",3,227,3,33,33,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250811,2025-08-11 00:00:00.0000000,11,"th",2,"Monday",2,223,3,33,33,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250812,2025-08-12 00:00:00.0000000,12,"th",3,"Tuesday",2,224,3,33,33,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250816,2025-08-16 00:00:00.0000000,16,"th",7,"Saturday",3,228,3,33,33,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250823,2025-08-23 00:00:00.0000000,23,"rd",7,"Saturday",4,235,4,34,34,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250819,2025-08-19 00:00:00.0000000,19,"th",3,"Tuesday",3,231,4,34,34,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250818,2025-08-18 00:00:00.0000000,18,"th",2,"Monday",3,230,4,34,34,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250822,2025-08-22 00:00:00.0000000,22,"nd",6,"Friday",4,234,4,34,34,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250820,2025-08-20 00:00:00.0000000,20,"th",4,"Wednesday",3,232,4,34,34,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250821,2025-08-21 00:00:00.0000000,21,"st",5,"Thursday",3,233,4,34,34,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250817,2025-08-17 00:00:00.0000000,17,"th",1,"Sunday",3,229,4,34,33,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250824,2025-08-24 00:00:00.0000000,24,"th",1,"Sunday",4,236,5,35,34,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250828,2025-08-28 00:00:00.0000000,28,"th",5,"Thursday",4,240,5,35,35,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250827,2025-08-27 00:00:00.0000000,27,"th",4,"Wednesday",4,239,5,35,35,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250829,2025-08-29 00:00:00.0000000,29,"th",6,"Friday",5,241,5,35,35,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250825,2025-08-25 00:00:00.0000000,25,"th",2,"Monday",4,237,5,35,35,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250826,2025-08-26 00:00:00.0000000,26,"th",3,"Tuesday",4,238,5,35,35,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250830,2025-08-30 00:00:00.0000000,30,"th",7,"Saturday",5,242,5,35,35,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250831,2025-08-31 00:00:00.0000000,31,"st",1,"Sunday",5,243,6,36,35,8,"August",3,"Third",2025,"082025","Aug 2025",2025-08-01 00:00:00.0000000,2025-08-31 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-09-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250904,2025-09-04 00:00:00.0000000,4,"th",5,"Thursday",1,247,1,36,36,9,"September",3,"Third",2025,"092025","Sep 2025",2025-09-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-10-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250905,2025-09-05 00:00:00.0000000,5,"th",6,"Friday",1,248,1,36,36,9,"September",3,"Third",2025,"092025","Sep 2025",2025-09-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-10-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250903,2025-09-03 00:00:00.0000000,3,"rd",4,"Wednesday",1,246,1,36,36,9,"September",3,"Third",2025,"092025","Sep 2025",2025-09-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-10-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250906,2025-09-06 00:00:00.0000000,6,"th",7,"Saturday",1,249,1,36,36,9,"September",3,"Third",2025,"092025","Sep 2025",2025-09-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-10-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250902,2025-09-02 00:00:00.0000000,2,"nd",3,"Tuesday",1,245,1,36,36,9,"September",3,"Third",2025,"092025","Sep 2025",2025-09-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-10-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250901,2025-09-01 00:00:00.0000000,1,"st",2,"Monday",1,244,1,36,36,9,"September",3,"Third",2025,"092025","Sep 2025",2025-09-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-10-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250908,2025-09-08 00:00:00.0000000,8,"th",2,"Monday",2,251,2,37,37,9,"September",3,"Third",2025,"092025","Sep 2025",2025-09-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-10-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
20250909,2025-09-09 00:00:00.0000000,9,"th",3,"Tuesday",2,252,2,37,37,9,"September",3,"Third",2025,"092025","Sep 2025",2025-09-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-07-01 00:00:00.0000000,2025-09-30 00:00:00.0000000,2025-01-01 00:00:00.0000000,2025-12-31 00:00:00.0000000,2025-10-01 00:00:00.0000000,2026-01-01 00:00:00.0000000
